,,,,,,,,,,,,,,,,,,
Extract1.png,70777.8630447713,5391.68608281249,237.308398494644,110.046101940833,163.6232,570.439934851691,927.995007432111,127.639847779943,-1.07415683538954,77.3628165521186,-1.42050288237849,62.7784744497266,0.152314899255634,42.7850572758019,0.036192457099243,13.7864407072609,0.019484422642257,Fake
Extract10.png,72815.4843911259,4495.79424414626,164.997272536315,108.444778936213,171.576791836735,565.27645194632,972.778207088363,125.020284835211,0.871776030555548,80.3847614127627,1.03312694233134,62.36733740458,0.009785054123353,35.0003366038055,0.018375987677037,11.9747747808976,0.014901889591912,Fake
Extract100.png,70583.53074684,4533.48972611186,167.775747728668,109.245276421,163.261697959184,575.58239236051,925.959547428337,123.219667904188,1.03910175992507,72.1745350856769,0.007368781838892,51.3716852905392,-0.117179330741868,37.2988012530986,-0.00556474069274,13.4960452500535,-0.027956914478439,Fake
Extract1000.png,68667.9479976887,5890.14064420489,283.214341293995,100.141976111559,163.764359183673,456.153562763962,928.786356179255,139.320399990678,0.09825962635543,124.780201586813,-3.37094286679596,105.083194006928,-0.059253071051121,41.5025965852629,-0.106520231758539,16.5842939484958,0.017037326907565,Fake
Extract1001.png,70346.9305169066,6058.15051941774,299.601532374869,105.992265405198,165.545093877551,504.948747545938,938.815001438478,146.313221223228,4.39201459518414,99.1629804942061,6.32165089300456,94.5580928673511,-0.274967310246869,53.0963692049794,-0.068649477075767,17.4236755767231,0.005332821836911,Fake
Extract1002.png,70972.7230101994,5874.91234005713,281.751795945759,105.429870605812,167.732204081633,501.968062868314,951.131050472339,116.674932484706,1.13890152781377,88.1491734675227,-2.32721519840919,107.467368634443,0.229593246154534,52.9649502556847,-0.074918160530108,18.8967863868196,0.019218935840852,Fake
Extract1003.png,72908.5012678198,4012.31786885646,131.417915761182,108.90780224358,171.777110204082,574.21504698653,973.906134860725,113.270169231125,-0.895206744565471,74.5847231649236,0.74346090994304,65.0768229943533,-0.254925314675443,28.625986638658,0.046060091376473,10.5000195088413,0.032574076241982,Fake
Extract1004.png,71417.5299398605,5156.40070075905,217.04871989215,104.903724074822,169.442734693878,511.829828898334,960.762263693184,115.562170274097,0.566439328199707,98.3249652987353,-0.044981166365571,103.119378990779,-0.37084445666278,37.3714448752611,0.03942275829044,14.7728716163231,0.036625635689516,Fake
Extract1005.png,71120.3885361332,6255.93188071247,319.48313221318,105.106857532804,168.435085714286,509.135072658195,955.090108859988,133.034536829482,1.12208658358837,98.4754922804995,0.267695240449591,86.2460153862488,-0.137972450059599,52.6980495220864,-0.018162536426156,17.6956672718018,0.045317442709439,Fake
Extract1006.png,70119.0422517924,6038.50536406646,297.661608423342,105.084250373822,165.312326530612,510.704633284995,937.505739054028,152.755252505691,1.03453492924954,96.9030690523931,1.85065382848867,88.447953628651,0.322209708986908,43.5180764357881,0.046930925659826,15.3424178954506,0.017637557936829,Fake
